Sample in Buffer,Sample in Window,TRIGGER,sample_data[7:0],wr_en,wr_addr[10:0],wr_data[7:0],capturing,triggered,capture_done,trigger_index[10:0],trigger_enable_state,trigger_mode_sel[1:0],config_channel_idx[2:0],btn_trigger_pulse,btn_channel_pulse,btn_type_pulse,btn_mode_pulse,curr_trig_cfg_ext[7:0],p_0_in,sw_test_pattern_IBUF[1:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,BINARY,HEX,HEX,BINARY,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,BINARY,HEX,HEX
1110,1110,0,01001111,1,058,01001110,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1111,1111,0,01010000,1,059,01001111,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1112,1112,0,01010001,1,05a,01010000,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1113,1113,0,01010010,1,05b,01010001,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1114,1114,0,01010011,1,05c,01010010,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1115,1115,0,01010100,1,05d,01010011,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1116,1116,0,01010101,1,05e,01010100,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1117,1117,0,01010110,1,05f,01010101,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1118,1118,0,01010111,1,060,01010110,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1119,1119,0,01011000,1,061,01010111,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1120,1120,0,01011001,1,062,01011000,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1121,1121,0,01011010,1,063,01011001,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1122,1122,0,01011011,1,064,01011010,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1123,1123,0,01011100,1,065,01011011,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1124,1124,0,01011101,1,066,01011100,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1125,1125,0,01011110,1,067,01011101,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1126,1126,0,01011111,1,068,01011110,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1127,1127,0,01100000,1,069,01011111,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1128,1128,0,01100001,1,06a,01100000,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1129,1129,0,01100010,1,06b,01100001,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1130,1130,0,01100011,1,06c,01100010,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1131,1131,0,01100100,1,06d,01100011,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1132,1132,0,01100101,1,06e,01100100,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1133,1133,0,01100110,1,06f,01100101,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1134,1134,0,01100111,1,070,01100110,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1135,1135,0,01101000,1,071,01100111,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1136,1136,0,01101001,1,072,01101000,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1137,1137,0,01101010,1,073,01101001,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1138,1138,0,01101011,1,074,01101010,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1139,1139,0,01101100,1,075,01101011,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1140,1140,0,01101101,1,076,01101100,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1141,1141,0,01101110,1,077,01101101,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1142,1142,0,01101111,1,078,01101110,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1143,1143,0,01110000,1,079,01101111,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1144,1144,0,01110001,1,07a,01110000,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1145,1145,0,01110010,1,07b,01110001,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1146,1146,0,01110011,1,07c,01110010,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1147,1147,0,01110100,1,07d,01110011,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1148,1148,0,01110101,1,07e,01110100,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1149,1149,0,01110110,1,07f,01110101,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1150,1150,0,01110111,1,080,01110110,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1151,1151,0,01111000,1,081,01110111,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1152,1152,0,01111001,1,082,01111000,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1153,1153,0,01111010,1,083,01111001,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1154,1154,0,01111011,1,084,01111010,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1155,1155,0,01111100,1,085,01111011,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1156,1156,0,01111101,1,086,01111100,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1157,1157,0,01111110,1,087,01111101,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1158,1158,0,01111111,1,088,01111110,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1159,1159,0,10000000,1,089,01111111,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1160,1160,0,10000001,1,08a,10000000,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1161,1161,0,10000010,1,08b,10000001,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1162,1162,0,10000011,1,08c,10000010,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1163,1163,0,10000100,1,08d,10000011,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1164,1164,0,10000101,1,08e,10000100,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1165,1165,0,10000110,1,08f,10000101,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1166,1166,0,10000111,1,090,10000110,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1167,1167,0,10001000,1,091,10000111,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1168,1168,0,10001001,1,092,10001000,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1169,1169,0,10001010,1,093,10001001,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1170,1170,0,10001011,1,094,10001010,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1171,1171,0,10001100,1,095,10001011,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1172,1172,0,10001101,1,096,10001100,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1173,1173,0,10001110,1,097,10001101,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1174,1174,0,10001111,1,098,10001110,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1175,1175,0,10010000,1,099,10001111,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1176,1176,0,10010001,1,09a,10010000,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1177,1177,0,10010010,1,09b,10010001,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1178,1178,0,10010011,1,09c,10010010,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1179,1179,0,10010100,1,09d,10010011,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1180,1180,0,10010101,1,09e,10010100,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1181,1181,0,10010110,1,09f,10010101,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1182,1182,0,10010111,1,0a0,10010110,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1183,1183,0,10011000,1,0a1,10010111,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1184,1184,0,10011001,1,0a2,10011000,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1185,1185,0,10011010,1,0a3,10011001,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1186,1186,0,10011011,1,0a4,10011010,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1187,1187,0,10011100,1,0a5,10011011,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1188,1188,0,10011101,1,0a6,10011100,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1189,1189,0,10011110,1,0a7,10011101,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1190,1190,0,10011111,1,0a8,10011110,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1191,1191,0,10100000,1,0a9,10011111,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1192,1192,0,10100001,1,0aa,10100000,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1193,1193,0,10100010,1,0ab,10100001,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1194,1194,0,10100011,1,0ac,10100010,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1195,1195,0,10100100,1,0ad,10100011,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1196,1196,0,10100101,1,0ae,10100100,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1197,1197,0,10100110,1,0af,10100101,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1198,1198,0,10100111,1,0b0,10100110,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1199,1199,0,10101000,1,0b1,10100111,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1200,1200,0,10101001,1,0b2,10101000,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1201,1201,0,10101010,1,0b3,10101001,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1202,1202,0,10101011,1,0b4,10101010,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1203,1203,0,10101100,1,0b5,10101011,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1204,1204,0,10101101,1,0b6,10101100,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1205,1205,0,10101110,1,0b7,10101101,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1206,1206,0,10101111,1,0b8,10101110,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1207,1207,0,10110000,1,0b9,10101111,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1208,1208,0,10110001,1,0ba,10110000,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1209,1209,0,10110010,1,0bb,10110001,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1210,1210,0,10110011,1,0bc,10110010,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1211,1211,0,10110100,1,0bd,10110011,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1212,1212,0,10110101,1,0be,10110100,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1213,1213,0,10110110,1,0bf,10110101,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1214,1214,0,10110111,1,0c0,10110110,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1215,1215,0,10111000,1,0c1,10110111,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1216,1216,0,10111001,1,0c2,10111000,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1217,1217,0,10111010,1,0c3,10111001,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1218,1218,0,10111011,1,0c4,10111010,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1219,1219,0,10111100,1,0c5,10111011,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1220,1220,0,10111101,1,0c6,10111100,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1221,1221,0,10111110,1,0c7,10111101,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1222,1222,0,10111111,1,0c8,10111110,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1223,1223,0,11000000,1,0c9,10111111,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1224,1224,0,11000001,1,0ca,11000000,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1225,1225,0,11000010,1,0cb,11000001,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1226,1226,0,11000011,1,0cc,11000010,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1227,1227,0,11000100,1,0cd,11000011,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1228,1228,0,11000101,1,0ce,11000100,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1229,1229,0,11000110,1,0cf,11000101,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1230,1230,0,11000111,1,0d0,11000110,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1231,1231,0,11001000,1,0d1,11000111,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1232,1232,0,11001001,1,0d2,11001000,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1233,1233,0,11001010,1,0d3,11001001,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1234,1234,0,11001011,1,0d4,11001010,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1235,1235,0,11001100,1,0d5,11001011,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1236,1236,0,11001101,1,0d6,11001100,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1237,1237,0,11001110,1,0d7,11001101,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1238,1238,0,11001111,1,0d8,11001110,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1239,1239,0,11010000,1,0d9,11001111,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1240,1240,0,11010001,1,0da,11010000,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1241,1241,0,11010010,1,0db,11010001,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1242,1242,0,11010011,1,0dc,11010010,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1243,1243,0,11010100,1,0dd,11010011,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1244,1244,0,11010101,1,0de,11010100,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1245,1245,0,11010110,1,0df,11010101,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1246,1246,0,11010111,1,0e0,11010110,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1247,1247,0,11011000,1,0e1,11010111,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1248,1248,0,11011001,1,0e2,11011000,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1249,1249,0,11011010,1,0e3,11011001,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1250,1250,0,11011011,1,0e4,11011010,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1251,1251,0,11011100,1,0e5,11011011,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1252,1252,0,11011101,1,0e6,11011100,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1253,1253,0,11011110,1,0e7,11011101,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1254,1254,0,11011111,1,0e8,11011110,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1255,1255,0,11100000,1,0e9,11011111,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1256,1256,0,11100001,1,0ea,11100000,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1257,1257,0,11100010,1,0eb,11100001,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1258,1258,0,11100011,1,0ec,11100010,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1259,1259,0,11100100,1,0ed,11100011,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1260,1260,0,11100101,1,0ee,11100100,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1261,1261,0,11100110,1,0ef,11100101,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1262,1262,0,11100111,1,0f0,11100110,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1263,1263,0,11101000,1,0f1,11100111,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1264,1264,0,11101001,1,0f2,11101000,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1265,1265,0,11101010,1,0f3,11101001,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1266,1266,0,11101011,1,0f4,11101010,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1267,1267,0,11101100,1,0f5,11101011,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1268,1268,0,11101101,1,0f6,11101100,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1269,1269,0,11101110,1,0f7,11101101,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1270,1270,0,11101111,1,0f8,11101110,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1271,1271,0,11110000,1,0f9,11101111,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1272,1272,0,11110001,1,0fa,11110000,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1273,1273,0,11110010,1,0fb,11110001,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1274,1274,0,11110011,1,0fc,11110010,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1275,1275,0,11110100,1,0fd,11110011,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1276,1276,0,11110101,1,0fe,11110100,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1277,1277,0,11110110,1,0ff,11110101,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1278,1278,0,11110111,1,100,11110110,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1279,1279,0,11111000,1,101,11110111,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1280,1280,0,11111001,1,102,11111000,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1281,1281,0,11111010,1,103,11111001,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1282,1282,0,11111011,1,104,11111010,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1283,1283,0,11111100,1,105,11111011,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1284,1284,0,11111101,1,106,11111100,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1285,1285,0,11111110,1,107,11111101,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1286,1286,0,11111111,1,108,11111110,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1287,1287,0,00000000,1,109,11111111,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1288,1288,0,00000001,1,10a,00000000,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1289,1289,0,00000010,1,10b,00000001,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1290,1290,0,00000011,1,10c,00000010,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1291,1291,0,00000100,1,10d,00000011,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1292,1292,0,00000101,1,10e,00000100,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1293,1293,0,00000110,1,10f,00000101,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1294,1294,0,00000111,1,110,00000110,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1295,1295,0,00001000,1,111,00000111,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1296,1296,0,00001001,1,112,00001000,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1297,1297,0,00001010,1,113,00001001,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1298,1298,0,00001011,1,114,00001010,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1299,1299,0,00001100,1,115,00001011,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1300,1300,0,00001101,1,116,00001100,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1301,1301,0,00001110,1,117,00001101,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1302,1302,0,00001111,1,118,00001110,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1303,1303,0,00010000,1,119,00001111,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1304,1304,0,00010001,1,11a,00010000,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1305,1305,0,00010010,1,11b,00010001,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1306,1306,0,00010011,1,11c,00010010,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1307,1307,0,00010100,1,11d,00010011,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1308,1308,0,00010101,1,11e,00010100,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1309,1309,0,00010110,1,11f,00010101,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1310,1310,0,00010111,1,120,00010110,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1311,1311,0,00011000,1,121,00010111,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1312,1312,0,00011001,1,122,00011000,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1313,1313,0,00011010,1,123,00011001,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1314,1314,0,00011011,1,124,00011010,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1315,1315,0,00011100,1,125,00011011,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1316,1316,0,00011101,1,126,00011100,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1317,1317,0,00011110,1,127,00011101,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1318,1318,0,00011111,1,128,00011110,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1319,1319,0,00100000,1,129,00011111,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1320,1320,0,00100001,1,12a,00100000,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1321,1321,0,00100010,1,12b,00100001,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1322,1322,0,00100011,1,12c,00100010,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1323,1323,0,00100100,1,12d,00100011,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1324,1324,0,00100101,1,12e,00100100,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1325,1325,0,00100110,1,12f,00100101,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1326,1326,0,00100111,1,130,00100110,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1327,1327,0,00101000,1,131,00100111,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1328,1328,0,00101001,1,132,00101000,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1329,1329,0,00101010,1,133,00101001,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1330,1330,0,00101011,1,134,00101010,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1331,1331,0,00101100,1,135,00101011,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1332,1332,0,00101101,1,136,00101100,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1333,1333,0,00101110,1,137,00101101,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1334,1334,0,00101111,1,138,00101110,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1335,1335,0,00110000,1,139,00101111,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1336,1336,0,00110001,1,13a,00110000,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1337,1337,0,00110010,1,13b,00110001,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1338,1338,0,00110011,1,13c,00110010,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1339,1339,0,00110100,1,13d,00110011,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1340,1340,0,00110101,1,13e,00110100,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1341,1341,0,00110110,1,13f,00110101,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1342,1342,0,00110111,1,140,00110110,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1343,1343,0,00111000,1,141,00110111,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1344,1344,0,00111001,1,142,00111000,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1345,1345,0,00111010,1,143,00111001,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1346,1346,0,00111011,1,144,00111010,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1347,1347,0,00111100,1,145,00111011,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1348,1348,0,00111101,1,146,00111100,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1349,1349,0,00111110,1,147,00111101,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1350,1350,0,00111111,1,148,00111110,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1351,1351,0,01000000,1,149,00111111,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1352,1352,0,01000001,1,14a,01000000,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1353,1353,0,01000010,1,14b,01000001,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1354,1354,0,01000011,1,14c,01000010,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1355,1355,0,01000100,1,14d,01000011,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1356,1356,0,01000101,1,14e,01000100,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1357,1357,0,01000110,1,14f,01000101,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1358,1358,0,01000111,1,150,01000110,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1359,1359,0,01001000,1,151,01000111,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1360,1360,0,01001001,1,152,01001000,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1361,1361,0,01001010,1,153,01001001,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1362,1362,0,01001011,1,154,01001010,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1363,1363,0,01001100,1,155,01001011,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1364,1364,0,01001101,1,156,01001100,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1365,1365,0,01001110,1,157,01001101,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1366,1366,0,01001111,1,158,01001110,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1367,1367,0,01010000,1,159,01001111,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1368,1368,0,01010001,1,15a,01010000,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1369,1369,0,01010010,1,15b,01010001,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1370,1370,0,01010011,1,15c,01010010,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1371,1371,0,01010100,1,15d,01010011,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1372,1372,0,01010101,1,15e,01010100,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1373,1373,0,01010110,1,15f,01010101,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1374,1374,0,01010111,1,160,01010110,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1375,1375,0,01011000,1,161,01010111,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1376,1376,0,01011001,1,162,01011000,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1377,1377,0,01011010,1,163,01011001,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
